path,data_role,voice_fake,voice_present,source,generator,voice_fake_score
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4766453.flac|data/raw/gtzan_unique_v2/disco.00072.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_3,0.7193452715873718
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ029-0187.wav|data/raw/gtzan_unique_v2/hiphop.00024.wav,train,1,1,split_internal_mix,mix::WF3::GTZAN_genre_4,0.6937364339828491
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8634484.flac|data/raw/gtzan_unique_v2/metal.00049.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_6,0.7361187934875488
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0158.wav|data/raw/gtzan_unique_v2/reggae.00067.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_8,0.7316651344299316
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2487449.flac|data/raw/gtzan_unique_v2/hiphop.00048.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_4,0.7430912256240845
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0029.wav|data/raw/gtzan_unique_v2/country.00050.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_2,0.6732264161109924
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4590541.flac|data/raw/gtzan_unique_v2/country.00041.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_2,0.7130561470985413
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0302.wav|data/raw/gtzan_unique_v2/pop.00040.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_7,0.7194033861160278
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0032.wav|data/raw/gtzan_unique_v2/reggae.00014.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_8,0.675012469291687
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0107_WF4_1.wav|data/raw/gtzan_unique_v2/classical.00006.wav,train,1,1,split_internal_mix,mix::WF4::GTZAN_genre_1,0.6944504380226135
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0225.wav|data/raw/gtzan_unique_v2/blues.00060.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_0,0.6876309514045715
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4886583.flac|data/raw/gtzan_unique_v2/jazz.00096.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_5,0.7575163245201111
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7464577.flac|data/raw/gtzan_unique_v2/classical.00047.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_1,0.7042350769042969
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2245023.flac|data/raw/gtzan_unique_v2/reggae.00022.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_8,0.6984971165657043
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2536330.flac|data/raw/gtzan_unique_v2/disco.00013.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_3,0.7342156767845154
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0179.wav|data/raw/gtzan_unique_v2/classical.00045.wav,train,1,1,split_internal_mix,mix::WF4::GTZAN_genre_1,0.7005769610404968
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0207.wav|data/raw/gtzan_unique_v2/rock.00022.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_9,0.7037655711174011
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0249.wav|data/raw/gtzan_unique_v2/classical.00062.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_1,0.7393585443496704
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5905819.flac|data/raw/gtzan_unique_v2/country.00085.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_2,0.699088454246521
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0278.wav|data/raw/gtzan_unique_v2/classical.00053.wav,train,1,1,split_internal_mix,mix::WF4::GTZAN_genre_1,0.7374923229217529
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9946970.flac|data/raw/gtzan_unique_v2/classical.00013.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_1,0.6892665028572083
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0073.wav|data/raw/gtzan_unique_v2/blues.00022.wav,train,1,1,split_internal_mix,mix::WF3::GTZAN_genre_0,0.675108790397644
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0033_WF4_1.wav|data/raw/gtzan_unique_v2/blues.00052.wav,train,1,1,split_internal_mix,mix::WF4::GTZAN_genre_0,0.6973227262496948
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8203104.flac|data/raw/gtzan_unique_v2/classical.00074.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_1,0.746702253818512
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0335.wav|data/raw/gtzan_unique_v2/blues.00050.wav,train,1,1,split_internal_mix,mix::WF3::GTZAN_genre_0,0.7422512173652649
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9306290.flac|data/raw/gtzan_unique_v2/jazz.00093.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_5,0.6948527693748474
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4947096.flac|data/raw/gtzan_unique_v2/metal.00082.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_6,0.689419686794281
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0046.wav|data/raw/gtzan_unique_v2/disco.00088.wav,train,1,1,split_internal_mix,mix::WF1::GTZAN_genre_3,0.7377818822860718
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0383_WF6_1.wav|data/raw/gtzan_unique_v2/disco.00024.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_3,0.715930163860321
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0044.wav|data/raw/gtzan_unique_v2/jazz.00005.wav,train,1,1,split_internal_mix,mix::WF1::GTZAN_genre_5,0.6946965456008911
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0345.wav|data/raw/gtzan_unique_v2/reggae.00074.wav,train,1,1,split_internal_mix,mix::WF4::GTZAN_genre_8,0.6933819651603699
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0086.wav|data/raw/gtzan_unique_v2/reggae.00051.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_8,0.7273691892623901
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0122.wav|data/raw/gtzan_unique_v2/blues.00041.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_0,0.7594776749610901
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3690259.flac|data/raw/gtzan_unique_v2/classical.00080.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_1,0.690557062625885
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0263.wav|data/raw/gtzan_unique_v2/country.00041.wav,train,1,1,split_internal_mix,mix::WF1::GTZAN_genre_2,0.7366434335708618
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2953953.flac|data/raw/gtzan_unique_v2/country.00051.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_2,0.6990777850151062
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0127.wav|data/raw/gtzan_unique_v2/jazz.00069.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_5,0.6921799778938293
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0276.wav|data/raw/gtzan_unique_v2/hiphop.00014.wav,train,1,1,split_internal_mix,mix::WF1::GTZAN_genre_4,0.7212710380554199
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9860705.flac|data/raw/gtzan_unique_v2/blues.00046.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_0,0.6784225106239319
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7011242.flac|data/raw/gtzan_unique_v2/disco.00072.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_3,0.7384331822395325
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0281.wav|data/raw/gtzan_unique_v2/jazz.00029.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_5,0.6785160303115845
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ007-0186.wav|data/raw/gtzan_unique_v2/classical.00004.wav,train,1,1,split_internal_mix,mix::WF4::GTZAN_genre_1,0.744693398475647
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3871941.flac|data/raw/gtzan_unique_v2/reggae.00031.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_8,0.683967113494873
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5667211.flac|data/raw/gtzan_unique_v2/blues.00049.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_0,0.6703495979309082
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1735292.flac|data/raw/gtzan_unique_v2/rock.00029.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_9,0.7361434102058411
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0007.wav|data/raw/gtzan_unique_v2/classical.00000.wav,train,1,1,split_internal_mix,mix::WF2::GTZAN_genre_1,0.6952434182167053
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0070.wav|data/raw/gtzan_unique_v2/reggae.00044.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_8,0.7243379354476929
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ050-0181.wav|data/raw/gtzan_unique_v2/reggae.00098.wav,train,1,1,split_internal_mix,mix::WF6::GTZAN_genre_8,0.7588900327682495
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1195400.flac|data/raw/gtzan_unique_v2/rock.00082.wav,train,1,1,split_internal_mix,mix::A02::GTZAN_genre_9,0.7125993967056274
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_6747076.flac|data/raw/gtzan_unique_v2/pop.00099.wav,train,1,1,split_internal_mix,mix::A01::GTZAN_genre_7,0.7032146453857422
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0004.wav|data/raw/gtzan_unique_v2/pop.00078.wav,train,1,1,split_internal_mix,mix::WF3::GTZAN_genre_7,0.7042677402496338
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0025.wav|data/raw/gtzan_unique_v2/metal.00041.wav,train,1,1,split_internal_mix,mix::WF5::GTZAN_genre_6,0.6772494316101074
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ027-0125.wav|data\raw\fake_music_generated\fake_music_MusicGen_0242.wav,train,1,1,split_internal_mix,mix::WF1::MusicGen,0.724601149559021
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0029_WF1_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0032.wav,train,1,1,split_internal_mix,mix::WF1::MusicGen,0.7234750390052795
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0100.wav|data\raw\fake_music_generated\fake_music_MusicGen_0166.wav,train,1,1,split_internal_mix,mix::WF6::MusicGen,0.7267373204231262
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4137518.flac|data\raw\fake_music_generated\fake_music_MusicGen_0158.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.7783697247505188
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0384.wav|data\raw\fake_music_generated\fake_music_MusicGen_0262.wav,train,1,1,split_internal_mix,mix::WF5::MusicGen,0.666646420955658
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0279.wav|data\raw\fake_music_generated\fake_music_MusicGen_0138.wav,train,1,1,split_internal_mix,mix::WF3::MusicGen,0.6880309581756592
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ019-0300.wav|data\raw\fake_music_generated\fake_music_MusicGen_0106.wav,train,1,1,split_internal_mix,mix::WF4::MusicGen,0.6932101249694824
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0285.wav|data\raw\fake_music_generated\fake_music_MusicGen_0192.wav,train,1,1,split_internal_mix,mix::WF2::MusicGen,0.7045661211013794
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_9100205.flac|data\raw\fake_music_generated\fake_music_MusicGen_0070.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.7167118191719055
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7663984.flac|data\raw\fake_music_generated\fake_music_MusicGen_0034.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.7447925806045532
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5938163.flac|data\raw\fake_music_generated\fake_music_MusicGen_0142.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.7284143567085266
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7519722.flac|data\raw\fake_music_generated\fake_music_MusicGen_0120.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.6694961786270142
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0149.wav|data\raw\fake_music_generated\fake_music_MusicGen_0056.wav,train,1,1,split_internal_mix,mix::WF5::MusicGen,0.6890392899513245
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_8401626.flac|data\raw\fake_music_generated\fake_music_MusicGen_0100.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.6868444085121155
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4105819.flac|data\raw\fake_music_generated\fake_music_MusicGen_0100.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.6782240867614746
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0007.wav|data\raw\fake_music_generated\fake_music_MusicGen_0084.wav,train,1,1,split_internal_mix,mix::WF5::MusicGen,0.7395109534263611
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4381265.flac|data\raw\fake_music_generated\fake_music_MusicGen_0106.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.7534761428833008
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4353315.flac|data\raw\fake_music_generated\fake_music_MusicGen_0216.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.7165446281433105
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_7807766.flac|data\raw\fake_music_generated\fake_music_MusicGen_0076.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.6564120054244995
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0086.wav|data\raw\fake_music_generated\fake_music_MusicGen_0284.wav,train,1,1,split_internal_mix,mix::WF2::MusicGen,0.6751435995101929
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ045-0156.wav|data\raw\fake_music_generated\fake_music_MusicGen_0276.wav,train,1,1,split_internal_mix,mix::WF6::MusicGen,0.6933109760284424
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0280.wav|data\raw\fake_music_generated\fake_music_MusicGen_0142.wav,train,1,1,split_internal_mix,mix::WF6::MusicGen,0.7455481290817261
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0047.wav|data\raw\fake_music_generated\fake_music_MusicGen_0084.wav,train,1,1,split_internal_mix,mix::WF6::MusicGen,0.7127529382705688
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3686694.flac|data\raw\fake_music_generated\fake_music_MusicGen_0166.wav,train,1,1,split_internal_mix,mix::A03::MusicGen,0.7363271117210388
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0040.wav|data\raw\fake_music_generated\fake_music_MusicGen_0260.wav,train,1,1,split_internal_mix,mix::WF2::MusicGen,0.747706413269043
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2979645.flac|data\raw\fake_music_generated\fake_music_MusicGen_0206.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.6635107398033142
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4506029.flac|data\raw\fake_music_generated\fake_music_MusicGen_0246.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.6908808946609497
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0147.wav|data\raw\fake_music_generated\fake_music_MusicGen_0164.wav,train,1,1,split_internal_mix,mix::WF3::MusicGen,0.6865280270576477
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0196.wav|data\raw\fake_music_generated\fake_music_MusicGen_0192.wav,train,1,1,split_internal_mix,mix::WF2::MusicGen,0.6875541806221008
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3284424.flac|data\raw\fake_music_generated\fake_music_MusicGen_0074.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.7244108319282532
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_3427363.flac|data\raw\fake_music_generated\fake_music_MusicGen_0232.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.700968861579895
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1812470.flac|data\raw\fake_music_generated\fake_music_MusicGen_0048.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.7457275986671448
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0120.wav|data\raw\fake_music_generated\fake_music_MusicGen_0222.wav,train,1,1,split_internal_mix,mix::WF6::MusicGen,0.6787535548210144
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1584369.flac|data\raw\fake_music_generated\fake_music_MusicGen_0262.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.6636187434196472
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ008-0235.wav|data\raw\fake_music_generated\fake_music_MusicGen_0032.wav,train,1,1,split_internal_mix,mix::WF2::MusicGen,0.7006884813308716
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ034-0055_WF6_2.wav|data\raw\fake_music_generated\fake_music_MusicGen_0188.wav,train,1,1,split_internal_mix,mix::WF6::MusicGen,0.7372246384620667
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ009-0012.wav|data\raw\fake_music_generated\fake_music_MusicGen_0024.wav,train,1,1,split_internal_mix,mix::WF3::MusicGen,0.7463619112968445
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ048-0145.wav|data\raw\fake_music_generated\fake_music_MusicGen_0230.wav,train,1,1,split_internal_mix,mix::WF4::MusicGen,0.7265600562095642
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ017-0008.wav|data\raw\fake_music_generated\fake_music_MusicGen_0022.wav,train,1,1,split_internal_mix,mix::WF2::MusicGen,0.7425522208213806
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2651172.flac|data\raw\fake_music_generated\fake_music_MusicGen_0282.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.6588370203971863
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0001.wav|data\raw\fake_music_generated\fake_music_MusicGen_0034.wav,train,1,1,split_internal_mix,mix::WF1::MusicGen,0.6742742657661438
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ044-0107_WF4_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0286.wav,train,1,1,split_internal_mix,mix::WF4::MusicGen,0.6900612115859985
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2731323.flac|data\raw\fake_music_generated\fake_music_MusicGen_0246.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.6840243935585022
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2454366.flac|data\raw\fake_music_generated\fake_music_MusicGen_0184.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.7527742385864258
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_1237039.flac|data\raw\fake_music_generated\fake_music_MusicGen_0242.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.7346805930137634
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ028-0394_WF5_1.wav|data\raw\fake_music_generated\fake_music_MusicGen_0244.wav,train,1,1,split_internal_mix,mix::WF5::MusicGen,0.7341619729995728
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ043-0027.wav|data\raw\fake_music_generated\fake_music_MusicGen_0284.wav,train,1,1,split_internal_mix,mix::WF2::MusicGen,0.7027096748352051
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4527283.flac|data\raw\fake_music_generated\fake_music_MusicGen_0068.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.6816301345825195
MIX::data\raw\ajaykarthick_wavefake-audio\wavefake_ajay_LJ020-0001.wav|data\raw\fake_music_generated\fake_music_MusicGen_0180.wav,train,1,1,split_internal_mix,mix::WF1::MusicGen,0.6896436810493469
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2543905.flac|data\raw\fake_music_generated\fake_music_MusicGen_0024.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.7329807281494141
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2198548.flac|data\raw\fake_music_generated\fake_music_MusicGen_0188.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.7270723581314087
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_5194064.flac|data\raw\fake_music_generated\fake_music_MusicGen_0042.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.7374774217605591
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4806734.flac|data\raw\fake_music_generated\fake_music_MusicGen_0176.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.6914945840835571
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_2367403.flac|data\raw\fake_music_generated\fake_music_MusicGen_0176.wav,train,1,1,split_internal_mix,mix::A02::MusicGen,0.6722193360328674
MIX::data\raw\Bisher_ASVspoof_2019_LA\asvspoof2019_LA_T_4886583.flac|data\raw\fake_music_generated\fake_music_MusicGen_0138.wav,train,1,1,split_internal_mix,mix::A01::MusicGen,0.6639406085014343
